recording,vwl_index,vowel,word_intvl,word,f1_50,f2_50,f3_50,f1_F1max,f2_F1max,f3_F1max,f1_F2max,f2_F2max,f3_F2max,vowelDur,PrecC,FolC
PRV_se0_ag2_f_02_1,33,AH1,16,some,664.093767125719,1344.2710659046882,3011.4257011599475,674.8760415299581,1333.340562746087,3026.1341408878957,651.8693974043891,1347.5753157827007,2990.2550053716386,0.07000000000000028,S,M
PRV_se0_ag2_f_02_1,36,IY0,17,the,353.73762766510214,1896.0481625480552,2755.720400690251,390.28731073209525,1842.825929028037,2810.483657714322,361.44799070532383,1905.2356200704285,2766.6803099465624,0.1800000000000006,DH,sp
PRV_se0_ag2_f_02_1,39,AH0,19,the,331.0356705852649,1666.3529430746732,2749.9769978149834,431.50442231081246,1608.6232538934037,2797.7134606036575,262.75652811448333,2095.034631434842,3459.1469810236254,0.1999999999999993,DH,sp
PRV_se0_ag2_f_02_1,41,AH1,21,um,605.536399965138,1262.6007476270483,2906.505577295843,972.0313436057673,1959.798819111303,3316.6358036337538,972.0313436057673,1959.798819111303,3316.6358036337538,0.23000000000000043,sp,M
PRV_se0_ag2_f_02_1,45,IH0,23,disasters,401.59314877202087,1866.675583569134,2802.6626164990935,428.89337732459296,1837.2040871004415,2890.9920115305013,328.9142152538987,1985.79325540488,3004.700691028499,0.040000000000000036,D,Z
PRV_se0_ag2_f_02_1,47,AE1,23,disasters,715.5832984964927,1855.298435988899,2765.9220598071875,722.4066811999126,1762.9313284663942,2765.1056798432837,587.4386256875885,1879.0722126732867,2824.1553730734527,0.15000000000000036,Z,S
PRV_se0_ag2_f_02_1,50,ER0,23,disasters,349.6687602526492,1845.5617073350436,2783.95050988474,395.56934996129337,1926.2360078147692,2801.1250438458255,388.32196006106835,1973.1096858177143,2823.1415438348645,0.08999999999999986,T,Z
PRV_se0_ag2_f_02_1,54,AH0,25,that,464.9489712784738,1662.725068493845,2760.6292553075214,465.90632974129795,1628.9169413827672,2712.399661556778,393.08944309546763,1934.9398149245565,2880.856816644615,0.10999999999999943,DH,T
PRV_se0_ag2_f_02_1,57,AH1,27,uh,533.2864896944589,1307.111517347823,3062.210713671286,631.1869057992159,802.742928275255,2886.6395479095063,372.07376477267246,1817.9743669031873,3240.1743277902665,0.16999999999999993,sp,sp
PRV_se0_ag2_f_02_1,60,IY1,29,people,311.7966596623074,2505.7588788313637,2755.9149399564712,344.8520840014313,2406.5043915197903,2911.616021575072,326.99738358125336,2545.5269577438007,2832.0845303953656,0.07000000000000028,P,P
PRV_se0_ag2_f_02_1,62,AH0,29,people,460.5824395981569,1431.4966655439234,2840.937431384063,855.7877431684001,2258.29189111792,3372.4323270778345,855.7877431684001,2258.29189111792,3372.4323270778345,0.02999999999999936,P,L
PRV_se0_ag2_f_02_1,65,AE1,30,have,371.06702685582525,1591.0864428085565,2653.874816435403,403.1140736297937,1996.027133598344,2628.651063220028,403.96210756588823,2015.3995421369818,2620.748472556251,0.02999999999999936,HH,V
PRV_se0_ag2_f_02_1,68,IH1,31,been,375.55021463908577,2032.4048215971775,2791.1106298807917,444.6903309025778,1893.7199637531,2767.9722811148868,419.47162126990145,2269.000720327128,2551.5624025177112,0.07000000000000028,B,N
PRV_se0_ag2_f_02_1,73,UW1,33,through,418.9527409538887,1259.6240279462459,2668.628013955844,441.4314968216597,1333.7488456659974,2500.660419677996,428.08601565788445,2276.418168163665,3078.9764361925168,0.08999999999999986,R,sp
PRV_se0_ag2_f_02_1,77,EH1,35,very,519.8769576324178,1735.9467099646847,2615.0382440626868,605.0921537997727,1450.597009303239,2640.519746006173,523.112946249182,1778.8022176887494,2592.0781994064964,0.0799999999999983,V,R
PRV_se0_ag2_f_02_1,79,IY0,35,very,297.59223318762446,1759.1904689666158,2657.552956304609,314.0533436657032,1111.7354811095518,2469.5890801778996,303.07598232926847,1863.3356532738367,2687.50183358122,0.08000000000000007,R,IH0
PRV_se0_ag2_f_02_1,80,IH0,36,important,368.72298392234603,1793.7264154519057,3228.560327661278,367.7785079267945,1794.8511599224676,3227.3055101345153,312.24007622560316,1878.5984830607695,2667.0742615586264,0.05000000000000071,IY0,M
PRV_se0_ag2_f_02_1,83,AO1,36,important,753.2341815296509,2073.759357368466,3588.415246507219,845.3384456969446,2639.517371964183,3788.998940816007,841.4934964641841,2634.625900955853,3784.20172373313,0.09999999999999964,P,R
PRV_se0_ag2_f_02_1,86,AH0,36,important,361.155792329203,1377.397232421069,2767.8296600761796,392.4870209365633,1406.9184157187324,2872.471081146238,336.91005268529597,1456.871424241376,2720.7765894045137,0.02999999999999936,T,N
PRV_se0_ag2_f_02_1,99,OW1,42,no,526.1283537666067,1272.7758243213063,3008.767678392232,656.6249173501332,1189.8160039948625,2798.009081576591,267.1086949737488,1820.3909810619866,3029.2906230868252,0.30999999999999517,N,sp
PRV_se0_ag2_f_02_1,103,AH1,44,but,686.4011778065714,1478.747096846476,2759.9318042734967,735.2364393449354,1544.0518314979595,2802.7219921570704,735.2364393449354,1544.0518314979595,2802.7219921570704,0.02999999999999403,B,T
PRV_se0_ag2_f_02_1,105,AY1,45,i,835.9788440455382,1605.5349670840208,2941.5739110597005,858.6757289730405,1615.3009663463336,2902.45172848892,674.2561869792155,1815.2255878556475,2926.276737796162,0.25,T,L
PRV_se0_ag2_f_02_1,107,IH1,46,lived,378.7015498044112,2425.894525740023,3051.6631198554983,468.10916962825246,2188.484045688029,2897.328548283312,382.4570904839045,2488.0904874615985,3151.616040461225,0.21999999999999886,L,V
PRV_se0_ag2_f_02_1,112,IY1,48,here,346.08367943373736,2368.173530886608,2803.0746656204547,473.9868779815263,1806.3305008513682,2680.669244187887,294.73220027891847,2501.506340300857,2749.681256399919,0.10999999999999943,HH,R
PRV_se0_ag2_f_02_1,116,ER0,50,for,528.5820725896392,1061.181258301021,2633.5693178392885,745.0424194993266,1830.462784219578,3270.184234469823,568.1276193627425,2524.485774148217,3692.474376803391,0.3200000000000003,F,sp
PRV_se0_ag2_f_02_1,119,AH0,52,about,1440.1748316379699,2663.8268614770723,3948.1230648727424,1743.1035022664598,2678.192537571567,4055.696657891187,1352.969444155986,2673.562030845345,3937.3709892835045,0.04000000000000625,,B
PRV_se0_ag2_f_02_1,121,AW1,52,about,784.0510843060963,1781.2830368776463,3026.333399330202,808.7480651784908,1616.6667011193683,3081.5963369542947,689.561397007296,1848.245022849401,2966.068714487683,0.10000000000000142,B,T
PRV_se0_ag2_f_02_1,123,EY1,53,eighteen,379.29292650925254,2530.902693188657,2948.769256144494,514.0378221479294,2078.390267814606,2767.333987335946,377.22724983364117,2668.632087129516,2972.6982633883345,0.14000000000000057,T,T
PRV_se0_ag2_f_02_1,125,IY1,53,eighteen,346.74451296128086,2314.433492087511,2907.2176254000947,375.00646916084065,1810.543972012519,2860.1294821705696,345.8008813938806,2292.6864654779915,2909.56238421811,0.030000000000001137,T,N
PRV_se0_ag2_f_02_1,129,ER0,55,years,363.4366195529046,2080.9049362288383,3081.2842122988186,411.55283255171395,2207.3428210624556,2855.2807522199632,321.74263597296346,2395.0373981534144,2531.8247573556737,0.11999999999999744,Y,Z
PRV_se0_ag2_f_02_1,133,AE1,57,yeah,527.8000845072671,1883.4684305831356,3058.644876515662,815.5248056422378,1788.5336857945492,3163.2930913360997,649.3343937166302,2111.9229367138355,3185.2391589866716,0.20000000000000284,Y,sp
PRV_se0_ag2_f_02_1,140,AH1,61,uh-huh,534.6687204706385,1517.2717736978211,3307.917135311556,735.1449239372955,1552.3496539759656,3094.1908039515715,333.48519631900484,1566.4538993267383,3116.4180841262105,0.13000000000000256,sp,HH
PRV_se0_ag2_f_02_1,142,AH1,61,uh-huh,1445.4694509580797,2256.8637602408317,3591.923884323118,1528.356522864582,2729.1127051858166,3635.733639639828,1540.7044049845429,2805.571901234903,3639.7031789741577,0.030000000000001137,HH,
PRV_se0_ag2_f_02_1,145,IH1,63,in,532.685800723266,2188.265140484817,3031.8248689649768,1835.9326151064797,3126.5682397426785,4246.605772038047,1835.41231386178,3126.3595829717347,4244.2937081497475,0.0899999999999892,sil,N
PRV_se0_ag2_f_02_1,148,AA1,64,tarboro,792.520613989111,1454.726916212354,3267.128101709575,1006.0557221688802,1084.378861421047,3010.120744504647,798.3535095129705,1500.9972241556789,3142.577513291241,0.1799999999999926,T,B
PRV_se0_ag2_f_02_1,150,AO0,64,tarboro,783.820455719607,1579.6326519555573,3053.5481947222725,872.4057732007869,1599.6743977789642,3122.1465824859415,784.52098373535,1579.8650041057228,3054.120999571548,0.029999999999986926,B,R
PRV_se0_ag2_f_02_1,152,OW0,64,tarboro,508.93486098730824,1540.0944785708834,2449.657787961657,560.7480720884622,1825.4708713214102,2515.9889446730035,541.8361086878625,1856.5700298829343,2491.4075850418917,0.030000000000001137,R,EH1
PRV_se0_ag2_f_02_1,153,EH1,65,area,498.25144132775625,2466.8239967951304,3307.5850422101144,620.1155914912669,1542.3528672626537,2428.3039325185205,484.8364681550112,2531.825794900458,3631.12456751663,0.18000000000000682,OW0,R
PRV_se0_ag2_f_02_1,155,IY0,65,area,563.6157616225869,2321.7763125602723,3313.5399883088876,560.2203588539874,2323.1454392568976,3322.3900397733587,428.83924172249056,2362.2521932085506,3429.9009482736324,0.09999999999999432,R,AH0
PRV_se0_ag2_f_02_1,156,AH0,65,area,383.5875108597376,1674.2706587333396,2844.787064911667,755.0505709885703,2464.7961942916613,3456.455402424851,755.0505709885703,2464.7961942916613,3456.455402424851,0.030000000000001137,IY0,sp
PRV_se0_ag2_f_02_1,158,AH1,67,uh-huh,630.0812204987585,1547.4192039257116,2598.7197484925705,1008.036813259902,2139.5275202748066,3391.536354381591,806.8802226777223,2235.857007936111,3386.7437582784837,0.12000000000000455,sp,HH
PRV_se0_ag2_f_02_1,160,AH1,67,uh-huh,273.7028922169922,1533.2485786451196,2783.534095408421,1668.7943933894758,3137.0754161688774,4837.7731718494315,1752.9896868360368,3271.0965563869536,4996.003786910613,0.23000000000000398,HH,sp
PRV_se0_ag2_f_02_1,163,OW1,69,no,560.0549925256628,1212.8426909128525,2896.652137562746,699.6513057620259,1685.9214907794262,3044.722631645447,462.834137067715,1898.2421004894236,3152.9808692458087,0.3100000000000023,N,sp
PRV_se0_ag2_f_02_1,165,AH1,71,uh,747.5652760494236,1407.6105329915522,3035.24473793448,1252.1489093982316,2960.2528240676197,3789.7821342987927,1264.8526638320168,2982.3028803252414,3800.4474819516586,0.3399999999999892,sp,sp
PRV_se0_ag2_f_02_1,167,AO1,73,on,655.9818406620731,1140.5241198780686,2668.17595391069,750.2306420856928,2319.2138917372104,3269.4960912284546,751.226000448796,2325.5551289314867,3271.8788875628347,0.09000000000000341,sp,N
PRV_se0_ag2_f_02_1,170,AH0,74,the,712.7450980244893,2071.339252274732,3110.7153164308315,731.2000933622522,1970.9319825930995,3108.625902528714,715.6956267726653,2083.4650901807713,3074.680649628826,0.06999999999999318,DH,AW1
PRV_se0_ag2_f_02_1,171,AW1,75,outskirt,591.842406022391,1576.5883292201013,3040.4089193893915,801.3692973624188,1565.6075477446823,3107.0402275641786,676.1454556889571,1809.6843995051909,3025.7768171129674,0.10000000000000853,AH0,T
PRV_se0_ag2_f_02_1,175,ER2,75,outskirt,445.5238783343108,1908.6316448306272,2644.88009871723,451.0299562146231,1911.1722991225088,2655.0779451396625,415.9838709937784,2114.075179025562,2663.961428022891,0.030000000000001137,K,T
PRV_se0_ag2_f_02_1,177,AH0,76,of,402.6613644956905,1714.4216447107276,2828.66518494937,494.85304955528767,1850.367881056721,2980.4344159840084,459.91806002641397,1873.0725668373427,3045.588402493223,0.03999999999999204,T,V
PRV_se0_ag2_f_02_1,180,AA1,77,tarboro,384.7118955798169,1363.6392491204276,3271.331816672855,943.9921614935298,1205.5531783820666,3254.3071891001996,915.1601044973202,1666.7963951920096,3279.5292248944966,0.20000000000000284,T,B
PRV_se0_ag2_f_02_1,182,AO0,77,tarboro,861.3303251755273,2135.0375542010356,3540.1015270572298,979.0396425748537,2324.0331542027634,3719.1359686771048,1008.1280308845008,2383.4582657249093,3778.467210285475,0.029999999999986926,B,R
PRV_se0_ag2_f_02_1,184,OW0,77,tarboro,771.3549773095937,1205.9442201935494,2612.319654920259,916.4067021167666,1365.0162519859443,3193.691120230049,869.4411925304101,1856.0332513083547,3298.0234396658802,0.0799999999999983,R,sp
PRV_se0_ag2_f_02_1,186,AH1,79,uh,387.3181571085507,1140.1290278089957,2661.9427206971072,1855.770037641271,3197.873027933756,4307.874442128661,1811.3171458630422,3179.9035701727585,4268.756267117313,0.3299999999999983,sp,sp
PRV_se0_ag2_f_02_1,188,IH0,81,in,628.4873419965136,1856.2851836269967,2936.4998848799232,1432.035276381726,2849.6106915824844,4027.0772179706946,1403.9950137466344,2821.167192389964,3998.348681431421,0.09000000000000341,sp,N
PRV_se0_ag2_f_02_1,190,AH0,82,a,570.6638037315396,1604.2796953114262,3093.4263950979603,571.3796577214409,1608.2265812064095,3096.870071875746,572.4115991247328,1613.9162260593541,3101.8343141607425,0.060000000000002274,N,M
PRV_se0_ag2_f_02_1,192,OW1,83,mobile,461.2377282398428,798.6778868955332,2844.6951642828435,799.0859758647678,2911.094046801097,3874.9702127493038,798.6676768003772,2924.2572956010654,3879.4669425785873,0.10999999999999943,M,B
PRV_se0_ag2_f_02_1,194,AH0,83,mobile,445.8976773603184,1481.3585138275669,2698.390819830835,469.2771275557176,1365.0811019330704,2684.781781105702,446.95580282762734,1480.0622016207324,2697.2174550766913,0.030000000000001137,B,L
PRV_se0_ag2_f_02_1,197,AA1,84,park,821.7252056292273,1060.444009331378,2488.2248150635087,1064.8696458843642,2293.3903186898797,3392.6259959617178,802.903289227589,3072.6143587781353,4053.8716281802667,0.18999999999999773,P,R
PRV_se0_ag2_f_02_1,206,IH1,88,it,492.3455279602274,2095.3049404601275,2709.310198355023,1739.8141138697447,3019.052558240413,4027.724031936364,1665.9906942517314,3327.80426937332,3985.1663175841622,0.09000000000000341,,T
PRV_se0_ag2_f_02_1,209,AH0,89,was,401.5927069804154,1420.9133540873681,2888.3774561009855,410.08781332713835,1301.5997798296382,2802.2543052866204,290.2689970424366,1791.9409793853795,3330.503676210154,0.04000000000000625,W,Z
PRV_se0_ag2_f_02_1,213,IH1,90,still,323.3281725546043,2286.501055782084,2874.487846521147,328.66392945618554,2251.2654480902747,2988.7505046864135,322.10452045852384,2372.7168926635554,2851.755580431409,0.07000000000000739,T,L
PRV_se0_ag2_f_02_1,215,IH1,91,in,326.81663776308875,2012.9862609363581,3070.2731262719285,346.09571639618815,1893.2544752892568,2977.600016568366,315.15634660973444,2140.1730720034484,3003.826490732016,0.030000000000001137,L,N
PRV_se0_ag2_f_02_1,218,AH0,92,the,300.8983476946898,1838.4980559888027,2916.624328911499,340.1316534880687,1857.9844505687167,2952.0071869814037,285.454619543201,2132.6429908082546,3245.671709369286,0.0799999999999983,DH,S
PRV_se0_ag2_f_02_1,220,IH1,93,city,433.2902265878414,2080.3282916925214,2892.578060407399,454.42465692182304,2078.724081004285,2826.3980833523246,443.75086183840517,2106.3505025346694,2814.9114152734637,0.060000000000002274,S,T
PRV_se0_ag2_f_02_1,222,IY0,93,city,306.036174377456,1776.0235076633846,2840.1151780302116,455.49987652438455,1670.4563794943183,3002.5134436590783,350.4091676942537,2130.330669957387,2741.535724056157,0.29999999999999716,T,sp
PRV_se0_ag2_f_02_1,225,IH1,95,limits,676.0161732724001,1202.1877763192701,2397.0506875914816,1030.2696029872952,1929.1353631792388,2923.772951663315,1030.2696029872952,1929.1353631792388,2923.772951663315,0.029999999999986926,L,M
PRV_se0_ag2_f_02_1,227,IH0,95,limits,630.8815134503942,1595.7341940334877,2176.5738048190133,817.561630869137,989.629877354782,2068.447248688044,532.0811136701441,1666.445518993306,2040.8741278691812,0.030000000000001137,M,T
PRV_se0_ag2_f_02_1,237,IH1,99,in,586.5782904986506,2154.4247332390746,2977.384551276397,1869.3230426919254,3002.945079616105,4012.3543023702146,1894.3553760764041,3027.0749336335134,4040.0073380528884,0.14000000000000057,,N
PRV_se0_ag2_f_02_1,240,AH0,100,the,358.44098021701234,1725.725205313355,2913.8021789548407,421.41536154626914,1874.601464352072,2877.569955918184,404.1434710945089,1882.5073081603039,2846.209788443171,0.06999999999999318,DH,S
PRV_se0_ag2_f_02_1,247,ER0,105,surrounding,299.3293313813377,1676.9511304435046,3003.7652092336357,640.3493305825378,1559.9103491687197,2308.335245451314,311.92379809331095,2070.3527877094143,2772.4541590490644,0.10999999999999943,S,AW1
PRV_se0_ag2_f_02_1,248,AW1,105,surrounding,766.0689926144264,1676.3507722415627,2759.4069507294503,782.3948993731315,1433.5089480405584,2427.782464895888,761.495128403274,1681.9979266834923,2726.897173983273,0.10000000000000853,ER0,N
PRV_se0_ag2_f_02_1,251,IH0,105,surrounding,406.14845314963327,1781.572985413915,2885.052807218073,463.54807305053816,1853.1655835123213,2888.889256534305,463.5793111883803,1865.3799068186634,2602.072710719868,0.03999999999999204,D,NG
PRV_se0_ag2_f_02_1,253,EH1,106,area,565.9868512867736,1897.107075023521,2653.0195053282055,668.2451681835624,1763.2752380695547,2532.306621786294,568.0987280942269,2134.4536148229126,2738.3459726557235,0.1700000000000017,NG,R
PRV_se0_ag2_f_02_1,255,IY0,106,area,351.3049733666433,1990.816917625618,2961.969565854465,508.1782191627146,1720.8008012131424,2666.7387928222747,368.4307420835749,2166.3544426013254,2850.332091010807,0.23000000000000398,R,AH0
PRV_se0_ag2_f_02_1,256,AH0,106,area,335.95315585276694,1642.8284117033566,2808.5749444736816,561.4624556048902,1444.3008148404351,2767.6947661026766,375.67910347961885,2020.8150987313936,2727.581378375631,0.06999999999999318,IY0,sp
PRV_se0_ag2_f_02_1,263,UW1,110,you,267.3895948409275,1677.3687778411017,2740.536132609942,280.6327394575957,1607.345789305589,2845.6181798725493,263.33585675199436,2046.4795482855764,2781.9173267821607,0.04999999999999716,Y,W
PRV_se0_ag2_f_02_1,265,AA1,111,want,264.51161388036445,1334.7415276580432,2744.270935159512,264.5223057691892,1362.4256479871267,2791.7939930368902,253.73801926539642,1677.0597935353603,2729.962873897459,0.030000000000001137,W,N
PRV_se0_ag2_f_02_1,269,IY1,112,me,354.11909195626043,2036.1564854597766,2855.0929900255687,374.2274628332495,2002.5183366308668,2856.0585245907673,302.8794723480502,2096.415825026858,3082.233114755084,0.030000000000001137,M,T
PRV_se0_ag2_f_02_1,271,AH0,113,to,271.67804939804887,2059.3958580918643,3332.9330241368107,300.00983769815076,1956.0576330541708,3681.593873724679,270.00402488089935,2059.0212864986374,3359.3829489050195,0.030000000000001137,T,S
PRV_se0_ag2_f_02_1,274,AA1,114,start,450.5899615219561,957.6758777488536,2901.1013362344133,600.6628791939431,1040.5615357411614,2800.0640528707518,472.5836470218256,1593.5346654902244,2993.0080126139883,0.12999999999999545,T,R
PRV_se0_ag2_f_02_1,277,AO1,115,off,677.9804303992312,1180.3270599271418,2794.811077822225,735.3427948512981,1268.5358804485707,2811.833110377801,644.2026032598287,1377.8026225169651,2934.681958515083,0.14000000000000057,T,F
PRV_se0_ag2_f_02_1,280,IH1,116,with,453.6175093770249,1799.9417909859483,2816.59052032523,461.13789740921953,1282.4292063160747,2817.469328585643,445.2693145811409,1965.291668522605,2867.37657197564,0.05999999999998806,W,DH
PRV_se0_ag2_f_02_1,286,IH1,118,when,588.4419741599372,1512.8211169036413,2739.661340889554,611.0318570401378,1997.0909337758071,2748.5037900583125,597.9738988449602,2005.8918660967497,2770.5984704920124,0.060000000000002274,W,N
PRV_se0_ag2_f_02_1,291,OW1,120,growing,680.8375490260478,2296.1961935018753,3110.221957249655,810.8424485143283,2638.4560842115243,3045.388031883201,812.5189540179239,2674.371499185123,3055.7025204689985,0.15000000000000568,R,IH0
PRV_se0_ag2_f_02_1,292,IH0,120,growing,642.4657975888153,1319.267755377813,3021.037963110118,750.174978992889,1083.7270542733409,2940.7194478670035,531.4227478966435,1630.7791808586217,2907.3220682905066,0.0799999999999983,OW1,NG
PRV_se0_ag2_f_02_1,294,AH1,121,up,594.9716822247324,1565.9579710780076,2933.235602078049,632.670714189466,1330.0554875234338,2929.312163229005,598.8574373298428,1775.7609847822328,2927.7667159504176,0.20000000000000284,NG,P
PRV_se0_ag2_f_02_1,296,AO1,122,or,478.8469396825134,1224.5822019404377,2719.403606220122,754.0067242866767,2459.870209123231,2907.980023564276,752.9624534393042,2458.2953691316766,2922.196342311374,0.030000000000001137,P,R
PRV_se0_ag2_f_02_1,303,OW2,126,okay,675.0998968661595,1542.7577032749791,2791.89164159054,1157.8432918338465,1838.4085652077983,3560.357249358295,1158.8253660113166,1840.2150297347566,3604.2216123336125,0.23999999999998067,sil,K
PRV_se0_ag2_f_02_1,305,EY1,126,okay,551.0285624099744,1941.782950172076,2774.8210482885297,1776.4311269528268,2819.0808583197017,4259.346815360967,1775.6502305066572,2818.304152087893,4259.468448042046,0.06999999999999318,K,sp
PRV_se0_ag2_f_02_1,308,EH1,128,well,482.0049838143402,1809.7308113310062,2473.041823102817,521.3871803394484,1823.8263396076106,2436.311878426877,503.6215636465734,1846.4614001947864,2567.536136156795,0.030000000000001137,W,L
PRV_se0_ag2_f_02_1,311,IY1,129,see,406.2092700324865,2206.7671320396707,2809.5152466274103,616.1438578555,1790.670618044969,2698.207888661266,438.6035450008632,2311.077964844622,2922.1073937924834,0.09000000000000341,S,AY1
PRV_se0_ag2_f_02_1,312,AY1,130,i,739.7956217290479,1587.678363154007,2866.7381779933476,807.4716261329773,1503.9297469227251,2905.366669503744,703.398674119603,1927.020979082325,2897.774094055535,0.09000000000000341,IY1,W
PRV_se0_ag2_f_02_1,314,AH1,131,was,515.2614925120228,1276.9249170649973,2809.4363944059937,514.6972549437904,1277.4428051727407,2814.9795158003503,423.28500388368167,1302.926135583382,2879.5446422390705,0.030000000000001137,W,Z
PRV_se0_ag2_f_02_1,317,AE1,133,actually,775.088557136906,1996.2130740600458,3020.373206014604,816.4748271358401,1869.5030965233166,2806.020529094511,775.2908649319079,1993.1205992432924,3009.741124493264,0.2400000000000091,sp,K
PRV_se0_ag2_f_02_1,320,AH0,133,actually,424.3986654762956,1261.5858843122296,2981.4151783058105,474.3007816797926,1551.4823035973513,2899.65187212848,403.7742627510713,1784.1097068756626,2958.53785663474,0.06999999999999318,SH,L
PRV_se0_ag2_f_02_1,322,IY0,133,actually,407.83610467876156,1666.4310057811406,2713.5954333463224,459.0938866305018,1605.4681180420976,2849.293413477055,422.3669268982863,1701.1632728794898,2726.4860661774055,0.05000000000001137,L,R
PRV_se0_ag2_f_02_1,324,EY1,134,raised,420.0016911345394,2565.694207785855,2617.438258917195,527.201818319825,1637.4614577078871,2626.6333110460396,420.1630393754875,2577.9554565445123,2682.8861032964055,0.14000000000001478,R,Z
PRV_se0_ag2_f_02_1,327,ER0,135,around,404.40888553385645,1392.7496073855998,2776.2946974632705,730.8654956222916,1963.6609336525337,3378.620869275086,696.8358211059183,1939.965139768768,3390.801060671327,0.13999999999998636,D,AW1
PRV_se0_ag2_f_02_1,328,AW1,135,around,723.5424656618261,1592.697060894049,2986.76692426076,831.0026931078686,1088.6374406090554,3250.5115901160584,775.3778162107675,2051.9437255523267,3386.9727548455485,0.17000000000001592,ER0,N
PRV_se0_ag2_f_02_1,331,IH1,136,in,412.90344291672113,2234.859269891072,3119.4939580244572,497.82366824601496,2157.2416134323043,3280.142966213735,391.54545563934477,2293.2064778026643,2789.6568161856417,0.09999999999999432,D,N
PRV_se0_ag2_f_02_1,333,AH1,137,uh,669.9184217969024,1659.0663981632717,3182.086361059352,731.2920979851932,1695.5298418970929,3181.607043561584,416.01367121668676,1776.1419882554142,3198.0844727518306,0.2699999999999818,N,sp
PRV_se0_ag2_f_02_1,338,IY1,139,speed,251.548794919923,2677.297514594899,3301.749870250126,422.8882268797556,2710.955116366002,3296.8050376365486,234.588700268035,2750.0203741686,3478.977870609281,0.22999999999998977,P,D
PRV_se0_ag2_f_02_1,340,EH1,140,area,538.483070252128,1982.2293865346835,2840.591399225545,559.3230231376727,2438.1329928346136,3103.122541757192,529.7357642015695,2533.168898465293,3030.5594941801387,0.20000000000001705,D,R
PRV_se0_ag2_f_02_1,342,IY0,140,area,420.98960829350085,1895.0900682046952,2772.5373202718506,451.07544616281024,1928.4306593083709,2553.057269827249,389.347477014098,2166.5358011096796,2712.066998283061,0.09000000000000341,R,AH0
PRV_se0_ag2_f_02_1,343,AH0,140,area,337.4364894497716,1996.667821792389,2821.4806351995867,360.7149700177779,1642.3812599708936,2966.0146582592934,304.38602147225043,2212.2607494775593,2920.240287398279,0.04999999999998295,IY0,sp
PRV_se0_ag2_f_02_1,347,OW1,142,so,386.6203271684754,1503.3693458045698,2986.519798093975,397.0822413285231,1487.204968296214,2981.6607218201507,317.17717791035125,1734.4274462723715,2867.7342773857754,0.03999999999999204,S,DH
PRV_se0_ag2_f_02_1,349,AE1,143,that,583.2386881839029,1833.417248964962,2942.916832203619,593.8254153087738,1891.8544276231057,2918.6839797036414,590.8664435315147,1912.1349191563,2992.215044107393,0.030000000000001137,DH,T
